Europe,San Marino,Household,Online,L,4/12/2016,728613555,5/18/2016,1797,668.27,502.54,1200881.19,903064.38,297816.81
Sub-Saharan Africa,Togo,Baby Food,Offline,H,9/9/2013,874340760,9/26/2013,5716,255.28,159.42,1459180.48,911244.72,547935.76
Central America and the Caribbean,Belize,Cereal,Offline,M,10/26/2015,476862704,12/13/2015,3126,205.70,117.11,643018.20,366085.86,276932.34
Asia,China,Baby Food,Offline,M,6/5/2014,222165715,7/16/2014,2627,255.28,159.42,670620.56,418796.34,251824.22
Middle East and North Africa,Iraq,Beverages,Online,C,9/16/2013,866548621,10/29/2013,9848,47.45,31.79,467287.60,313067.92,154219.68
Sub-Saharan Africa,Rwanda,Beverages,Offline,M,5/8/2011,986622750,5/26/2011,2452,47.45,31.79,116347.40,77949.08,38398.32
Middle East and North Africa,Pakistan,Cereal,Offline,H,6/12/2017,129311931,6/29/2017,5129,205.70,117.11,1055035.30,600657.19,454378.11
Europe,Lithuania,Cereal,Offline,H,11/19/2012,161852490,11/21/2012,4603,205.70,117.11,946837.10,539057.33,407779.77
Sub-Saharan Africa,Sudan,Baby Food,Online,L,9/7/2013,321793258,10/3/2013,4631,255.28,159.42,1182201.68,738274.02,443927.66
Asia,China,Vegetables,Offline,H,3/20/2014,366995561,3/24/2014,997,154.06,90.93,153597.82,90657.21,62940.61
Central America and the Caribbean,Dominica,Beverages,Offline,L,9/11/2013,125633227,10/22/2013,6519,47.45,31.79,309326.55,207239.01,102087.54
Middle East and North Africa,Qatar,Fruits,Online,L,5/30/2012,846192586,6/1/2012,6045,9.33,6.92,56399.85,41831.40,14568.45
Asia,Bangladesh,Baby Food,Online,C,7/1/2015,247472465,8/14/2015,1456,255.28,159.42,371687.68,232115.52,139572.16
Sub-Saharan Africa,Niger,Vegetables,Online,M,1/3/2014,168584191,2/5/2014,6663,154.06,90.93,1026501.78,605866.59,420635.19
Asia,South Korea,Snacks,Online,L,6/5/2011,718951594,7/3/2011,2608,152.58,97.44,397928.64,254123.52,143805.12
Sub-Saharan Africa,Swaziland,Household,Online,L,4/16/2012,728311002,6/4/2012,2265,668.27,502.54,1513631.55,1138253.10,375378.45
Australia and Oceania,Fiji,Cosmetics,Offline,H,11/10/2010,896711242,11/12/2010,5638,437.20,263.33,2464933.60,1484654.54,980279.06
Sub-Saharan Africa,Cape Verde,Fruits,Online,H,1/6/2010,644513642,1/17/2010,4764,9.33,6.92,44448.12,32966.88,11481.24
Asia,North Korea,Cereal,Offline,L,7/1/2017,362392032,8/6/2017,8710,205.70,117.11,1791647.00,1020028.10,771618.90
Sub-Saharan Africa,Madagascar,Household,Online,M,10/27/2011,961332738,12/15/2011,8575,668.27,502.54,5730415.25,4309280.50,1421134.75
Asia,Myanmar,Clothes,Online,C,3/19/2014,722634589,3/30/2014,2488,109.28,35.84,271888.64,89169.92,182718.72
Australia and Oceania,Vanuatu,Fruits,Online,L,9/3/2016,247908914,10/22/2016,611,9.33,6.92,5700.63,4228.12,1472.51
Australia and Oceania,Papua New Guinea,Beverages,Online,H,1/22/2016,209079539,2/14/2016,137,47.45,31.79,6500.65,4355.23,2145.42
Europe,Georgia,Fruits,Online,M,4/15/2010,898382794,4/26/2010,288,9.33,6.92,2687.04,1992.96,694.08
Sub-Saharan Africa,South Africa,Baby Food,Offline,M,4/9/2017,878367507,5/7/2017,7319,255.28,159.42,1868394.32,1166794.98,701599.34
Middle East and North Africa,Azerbaijan,Personal Care,Offline,C,7/22/2010,131895005,7/22/2010,9518,81.73,56.67,777906.14,539385.06,238521.08
Middle East and North Africa,Pakistan,Office Supplies,Offline,M,12/21/2013,512139117,2/5/2014,2201,651.21,524.96,1433313.21,1155436.96,277876.25
Australia and Oceania,Papua New Guinea,Snacks,Online,L,7/21/2014,792586171,9/2/2014,2716,152.58,97.44,414407.28,264647.04,149760.24
Sub-Saharan Africa,Cape Verde,Cosmetics,Offline,C,10/3/2011,717034995,10/12/2011,5444,437.20,263.33,2380116.80,1433568.52,946548.28
Central America and the Caribbean,Dominica,Office Supplies,Online,L,9/1/2013,549596917,9/27/2013,6796,651.21,524.96,4425623.16,3567628.16,857995.00
Middle East and North Africa,Morocco,Beverages,Offline,L,7/11/2010,624695765,7/24/2010,214,47.45,31.79,10154.30,6803.06,3351.24
Asia,North Korea,Meat,Offline,H,5/2/2016,897067868,5/3/2016,1172,421.89,364.69,494455.08,427416.68,67038.40
Australia and Oceania,New Zealand,Vegetables,Offline,H,2/4/2012,491762053,2/18/2012,2175,154.06,90.93,335080.50,197772.75,137307.75
Sub-Saharan Africa,Burkina Faso,Baby Food,Offline,H,2/27/2010,854139649,4/2/2010,7758,255.28,159.42,1980462.24,1236780.36,743681.88
Europe,France,Personal Care,Offline,L,8/1/2012,799874484,9/2/2012,9490,81.73,56.67,775617.70,537798.30,237819.40
Asia,Bhutan,Personal Care,Online,L,12/4/2014,564952886,1/20/2015,968,81.73,56.67,79114.64,54856.56,24258.08
Asia,Laos,Snacks,Offline,H,1/4/2010,455673682,2/23/2010,2823,152.58,97.44,430733.34,275073.12,155660.22
Sub-Saharan Africa,Rwanda,Personal Care,Offline,M,6/16/2014,398648202,7/16/2014,7717,81.73,56.67,630710.41,437322.39,193388.02
Asia,Indonesia,Household,Online,L,11/11/2011,390800273,11/22/2011,5340,668.27,502.54,3568561.80,2683563.60,884998.20
Middle East and North Africa,Somalia,Fruits,Online,L,3/8/2017,949366223,4/11/2017,7417,9.33,6.92,69200.61,51325.64,17874.97
Europe,Moldova ,Clothes,Online,H,5/14/2012,861894881,6/7/2012,2703,109.28,35.84,295383.84,96875.52,198508.32
Europe,Slovakia,Office Supplies,Offline,M,9/17/2010,336247575,10/10/2010,1984,651.21,524.96,1292000.64,1041520.64,250480.00
Sub-Saharan Africa,Burkina Faso,Office Supplies,Offline,M,3/24/2015,550598132,4/1/2015,3078,651.21,524.96,2004424.38,1615826.88,388597.50
Middle East and North Africa,Algeria,Household,Offline,L,10/31/2014,503432881,11/22/2014,5832,668.27,502.54,3897350.64,2930813.28,966537.36
Europe,Poland,Meat,Online,H,11/18/2010,163550651,1/3/2011,7127,421.89,364.69,3006810.03,2599145.63,407664.40
Asia,China,Personal Care,Online,H,5/11/2013,920062768,6/1/2013,5874,81.73,56.67,480082.02,332879.58,147202.44
Sub-Saharan Africa,Cameroon,Beverages,Offline,H,5/22/2014,632393062,6/22/2014,8015,47.45,31.79,380311.75,254796.85,125514.90
Middle East and North Africa,Azerbaijan,Cosmetics,Offline,H,9/23/2014,380277860,10/13/2014,1524,437.20,263.33,666292.80,401314.92,264977.88
North America,United States of America,Cosmetics,Online,C,5/30/2012,413765990,6/20/2012,1406,437.20,263.33,614703.20,370241.98,244461.22
Sub-Saharan Africa,Sao Tome and Principe,Office Supplies,Offline,L,2/11/2014,603218781,3/15/2014,4697,651.21,524.96,3058733.37,2465737.12,592996.25
Europe,Portugal,Meat,Online,C,3/20/2016,889310061,4/26/2016,5464,421.89,364.69,2305206.96,1992666.16,312540.80
Sub-Saharan Africa,Angola,Beverages,Online,C,3/1/2016,833026158,4/4/2016,9807,47.45,31.79,465342.15,311764.53,153577.62
Asia,Sri Lanka,Baby Food,Online,L,4/2/2016,965665900,4/11/2016,854,255.28,159.42,218009.12,136144.68,81864.44
Europe,Ireland,Cereal,Offline,H,4/8/2012,538840615,4/21/2012,3767,205.70,117.11,774871.90,441153.37,333718.53
Europe,Macedonia,Office Supplies,Online,M,6/5/2012,674474132,7/8/2012,739,651.21,524.96,481244.19,387945.44,93298.75
Asia,Kyrgyzstan,Cereal,Offline,H,11/10/2010,314802777,12/1/2010,5992,205.70,117.11,1232554.40,701723.12,530831.28
Central America and the Caribbean,Antigua and Barbuda ,Fruits,Offline,M,2/13/2014,272375380,3/2/2014,783,9.33,6.92,7305.39,5418.36,1887.03
Asia,Brunei,Snacks,Offline,L,9/7/2014,980053269,9/29/2014,8396,152.58,97.44,1281061.68,818106.24,462955.44
Australia and Oceania,Nauru,Clothes,Offline,H,6/15/2017,241010272,7/14/2017,9150,109.28,35.84,999912.00,327936.00,671976.00
Sub-Saharan Africa,Guinea-Bissau,Beverages,Online,C,3/31/2013,878732717,5/12/2013,5393,47.45,31.79,255897.85,171443.47,84454.38
Europe,Armenia,Cereal,Online,M,11/16/2012,387019431,11/18/2012,6505,205.70,117.11,1338078.50,761800.55,576277.95
Middle East and North Africa,Azerbaijan,Snacks,Online,C,1/29/2013,379981744,2/16/2013,3897,152.58,97.44,594604.26,379723.68,214880.58
Europe,Russia,Snacks,Online,C,6/11/2015,742043483,7/13/2015,6011,152.58,97.44,917158.38,585711.84,331446.54
Middle East and North Africa,Lebanon,Household,Offline,C,1/16/2015,977940976,1/17/2015,3322,668.27,502.54,2219992.94,1669437.88,550555.06
Sub-Saharan Africa,Chad,Clothes,Online,M,10/24/2011,662723052,11/17/2011,3333,109.28,35.84,364230.24,119454.72,244775.52
Middle East and North Africa,Oman,Vegetables,Offline,M,4/26/2014,791751039,5/3/2014,5582,154.06,90.93,859962.92,507571.26,352391.66
Europe,Kosovo,Beverages,Online,C,4/3/2013,630698764,5/22/2013,6635,47.45,31.79,314830.75,210926.65,103904.10
Sub-Saharan Africa,Gabon,Meat,Online,M,7/17/2015,865552556,7/26/2015,5091,421.89,364.69,2147841.99,1856636.79,291205.20
Middle East and North Africa,Oman,Office Supplies,Offline,M,3/20/2010,452611243,4/28/2010,6580,651.21,524.96,4284961.80,3454236.80,830725.00
Central America and the Caribbean,Guatemala,Personal Care,Offline,L,2/10/2010,668486154,3/30/2010,8763,81.73,56.67,716199.99,496599.21,219600.78
Asia,Sri Lanka,Cereal,Offline,C,3/8/2010,160101115,4/15/2010,6333,205.70,117.11,1302698.10,741657.63,561040.47
Sub-Saharan Africa,Namibia,Household,Offline,M,1/11/2014,794692456,2/3/2014,6012,668.27,502.54,4017639.24,3021270.48,996368.76
Middle East and North Africa,Syria,Office Supplies,Offline,L,12/15/2014,909809005,12/19/2014,1557,651.21,524.96,1013933.97,817362.72,196571.25
Sub-Saharan Africa,Cote d'Ivoire,Clothes,Offline,C,11/25/2014,263312089,1/13/2015,8753,109.28,35.84,956527.84,313707.52,642820.32
Asia,Japan,Household,Offline,H,2/1/2013,483375537,2/9/2013,418,668.27,502.54,279336.86,210061.72,69275.14
Sub-Saharan Africa,Nigeria,Office Supplies,Offline,C,5/15/2017,118485677,7/4/2017,1400,651.21,524.96,911694.00,734944.00,176750.00
Middle East and North Africa,Iran,Snacks,Offline,C,3/3/2010,487441337,4/2/2010,3578,152.58,97.44,545931.24,348640.32,197290.92
Australia and Oceania,Solomon Islands,Cereal,Offline,H,10/30/2012,729353845,11/15/2012,865,205.70,117.11,177930.50,101300.15,76630.35
Central America and the Caribbean,Cuba,Clothes,Offline,M,9/7/2013,953647029,9/22/2013,4203,109.28,35.84,459303.84,150635.52,308668.32
Middle East and North Africa,Jordan,Beverages,Offline,H,4/13/2017,890057218,5/31/2017,6565,47.45,31.79,311509.25,208701.35,102807.90
Europe,Malta,Baby Food,Online,M,4/18/2010,338633239,5/10/2010,7955,255.28,159.42,2030752.40,1268186.10,762566.30
Sub-Saharan Africa,Kenya,Snacks,Offline,L,10/5/2010,519736421,10/14/2010,411,152.58,97.44,62710.38,40047.84,22662.54
Asia,Uzbekistan,Clothes,Online,C,4/9/2011,924040591,4/28/2011,3000,109.28,35.84,327840.00,107520.00,220320.00
Europe,Austria,Office Supplies,Offline,C,1/20/2013,662532079,2/14/2013,6820,651.21,524.96,4441252.20,3580227.20,861025.00
Europe,Latvia,Baby Food,Online,M,8/16/2014,716509711,9/24/2014,1,255.28,159.42,255.28,159.42,95.86
Europe,Vatican City,Cosmetics,Online,H,7/22/2015,787584817,8/26/2015,2704,437.20,263.33,1182188.80,712044.32,470144.48
Asia,Thailand,Household,Online,L,9/12/2012,647681224,10/8/2012,2122,668.27,502.54,1418068.94,1066389.88,351679.06
North America,Greenland,Cosmetics,Offline,H,7/20/2011,589035260,8/28/2011,7478,437.20,263.33,3269381.60,1969181.74,1300199.86
Europe,Spain,Fruits,Online,M,11/15/2014,974195754,12/23/2014,5027,9.33,6.92,46901.91,34786.84,12115.07
Central America and the Caribbean,Nicaragua,Vegetables,Online,C,5/12/2011,886024034,5/13/2011,3056,154.06,90.93,470807.36,277882.08,192925.28
Australia and Oceania,Marshall Islands,Beverages,Online,C,4/8/2017,377693927,5/23/2017,6881,47.45,31.79,326503.45,218746.99,107756.46
Europe,France,Vegetables,Offline,H,1/22/2012,922691762,3/10/2012,3851,154.06,90.93,593285.06,350171.43,243113.63
Asia,Uzbekistan,Snacks,Offline,L,5/1/2010,464816367,5/29/2010,8347,152.58,97.44,1273585.26,813331.68,460253.58
Europe,Slovenia,Meat,Online,L,8/10/2012,168179070,8/26/2012,6779,421.89,364.69,2859992.31,2472233.51,387758.80
Asia,Bangladesh,Personal Care,Online,H,9/9/2016,367203700,10/12/2016,2590,81.73,56.67,211680.70,146775.30,64905.40
Asia,Tajikistan,Cereal,Online,C,11/14/2013,116626584,11/22/2013,1253,205.70,117.11,257742.10,146738.83,111003.27
Sub-Saharan Africa,Republic of the Congo,Beverages,Offline,M,6/8/2015,341496551,6/23/2015,5273,47.45,31.79,250203.85,167628.67,82575.18
Europe,Vatican City,Beverages,Offline,C,1/8/2011,687174928,2/15/2011,9187,47.45,31.79,435923.15,292054.73,143868.42
Sub-Saharan Africa,Central African Republic,Baby Food,Online,C,4/5/2010,869335544,5/23/2010,4561,255.28,159.42,1164332.08,727114.62,437217.46
Middle East and North Africa,Yemen,Clothes,Offline,M,4/10/2016,223964726,5/10/2016,4994,109.28,35.84,545744.32,178984.96,366759.36
Central America and the Caribbean,Saint Kitts and Nevis ,Snacks,Offline,M,4/30/2014,857361304,5/9/2014,1117,152.58,97.44,170431.86,108840.48,61591.38
Asia,Uzbekistan,Snacks,Offline,H,6/15/2013,896136605,7/8/2013,5590,152.58,97.44,852922.20,544689.60,308232.60
Europe,Poland,Fruits,Offline,C,5/28/2012,337214457,7/14/2012,8106,9.33,6.92,75628.98,56093.52,19535.46
Middle East and North Africa,Jordan,Office Supplies,Offline,L,12/28/2010,597831189,1/16/2011,389,651.21,524.96,253320.69,204209.44,49111.25
Europe,Cyprus,Snacks,Online,C,11/15/2013,465535628,12/2/2013,1193,152.58,97.44,182027.94,116245.92,65782.02
Sub-Saharan Africa,Cote d'Ivoire,Office Supplies,Offline,L,8/20/2011,148189103,9/20/2011,1304,651.21,524.96,849177.84,684547.84,164630.00
Sub-Saharan Africa,Benin,Household,Online,M,11/8/2014,823965442,12/18/2014,8539,668.27,502.54,5706357.53,4291189.06,1415168.47
Europe,Belarus,Meat,Online,L,6/15/2012,591350972,7/20/2012,2749,421.89,364.69,1159775.61,1002532.81,157242.80
Middle East and North Africa,Bahrain,Baby Food,Offline,L,5/12/2013,319144523,6/28/2013,811,255.28,159.42,207032.08,129289.62,77742.46
Sub-Saharan Africa,Central African Republic,Beverages,Online,L,6/1/2012,496457421,6/19/2012,1638,47.45,31.79,77723.10,52072.02,25651.08
Sub-Saharan Africa,Equatorial Guinea,Office Supplies,Online,M,11/19/2016,782713496,12/21/2016,1172,651.21,524.96,763218.12,615253.12,147965.00
Australia and Oceania,Tuvalu,Baby Food,Online,M,5/19/2012,457649075,6/22/2012,7386,255.28,159.42,1885498.08,1177476.12,708021.96
Central America and the Caribbean,Belize,Personal Care,Offline,C,1/31/2012,671312987,2/4/2012,5286,81.73,56.67,432024.78,299557.62,132467.16
Europe,Romania,Personal Care,Online,C,2/4/2015,394066560,3/20/2015,1907,81.73,56.67,155859.11,108069.69,47789.42
Asia,Mongolia,Clothes,Offline,C,3/23/2010,466583621,4/26/2010,1317,109.28,35.84,143921.76,47201.28,96720.48
Sub-Saharan Africa,Burundi,Vegetables,Offline,H,1/22/2010,449850499,2/15/2010,9614,154.06,90.93,1481132.84,874201.02,606931.82
Australia and Oceania,Federated States of Micronesia,Snacks,Online,L,11/25/2016,875166022,11/25/2016,9929,152.58,97.44,1514966.82,967481.76,547485.06
Europe,Montenegro,Personal Care,Online,M,5/22/2011,994141519,6/4/2011,7422,81.73,56.67,606600.06,420604.74,185995.32
Asia,Philippines,Snacks,Online,L,11/16/2016,128700816,11/16/2016,4286,152.58,97.44,653957.88,417627.84,236330.04
Sub-Saharan Africa,Kenya,Personal Care,Online,L,5/10/2012,821080243,5/23/2012,4745,81.73,56.67,387808.85,268899.15,118909.70
Sub-Saharan Africa,Comoros,Cereal,Online,H,12/16/2011,283828628,1/27/2012,53,205.70,117.11,10902.10,6206.83,4695.27
Asia,Brunei,Cosmetics,Offline,M,9/22/2015,749807298,10/29/2015,3497,437.20,263.33,1528888.40,920865.01,608023.39
Middle East and North Africa,Lebanon,Beverages,Offline,H,5/31/2013,922190082,7/12/2013,5393,47.45,31.79,255897.85,171443.47,84454.38
Sub-Saharan Africa,Burundi,Baby Food,Offline,C,12/27/2010,924463307,1/6/2011,8091,255.28,159.42,2065470.48,1289867.22,775603.26
Middle East and North Africa,Turkey,Vegetables,Online,C,9/10/2011,950425803,10/15/2011,971,154.06,90.93,149592.26,88293.03,61299.23
Central America and the Caribbean,El Salvador,Meat,Online,C,4/3/2012,814188897,4/25/2012,5443,421.89,364.69,2296347.27,1985007.67,311339.60
Sub-Saharan Africa,Liberia,Cosmetics,Online,H,4/9/2014,400176417,4/24/2014,9950,437.20,263.33,4350140.00,2620133.50,1730006.50
Sub-Saharan Africa,Malawi,Snacks,Online,M,10/24/2012,113124692,11/15/2012,4965,152.58,97.44,757559.70,483789.60,273770.10
Australia and Oceania,Tuvalu,Beverages,Online,M,5/22/2015,428082549,7/1/2015,7994,47.45,31.79,379315.30,254129.26,125186.04
Central America and the Caribbean,Grenada,Snacks,Online,L,6/1/2015,540411317,6/26/2015,8573,152.58,97.44,1308068.34,835353.12,472715.22
Europe,Andorra,Beverages,Online,L,3/2/2011,615784823,3/30/2011,3268,47.45,31.79,155066.60,103889.72,51176.88
North America,Mexico,Fruits,Online,L,2/16/2017,440189397,2/23/2017,679,9.33,6.92,6335.07,4698.68,1636.39
Europe,Czech Republic,Cereal,Offline,M,10/8/2014,769923865,10/20/2014,6436,205.70,117.11,1323885.20,753719.96,570165.24
Europe,Moldova ,Office Supplies,Online,C,12/2/2016,181599557,12/7/2016,8199,651.21,524.96,5339270.79,4304147.04,1035123.75
Asia,Kyrgyzstan,Fruits,Online,C,12/18/2010,922140300,1/25/2011,662,9.33,6.92,6176.46,4581.04,1595.42
Europe,Bulgaria,Meat,Online,H,8/24/2015,358782422,9/15/2015,546,421.89,364.69,230351.94,199120.74,31231.20
Sub-Saharan Africa,Angola,Baby Food,Online,C,9/11/2016,429074752,9/22/2016,1609,255.28,159.42,410745.52,256506.78,154238.74
Europe,Slovakia,Office Supplies,Offline,C,1/22/2016,890878617,2/11/2016,9635,651.21,524.96,6274408.35,5057989.60,1216418.75
Central America and the Caribbean,Antigua and Barbuda ,Meat,Offline,C,12/13/2012,672367846,12/15/2012,7442,421.89,364.69,3139705.38,2714022.98,425682.40
Europe,Ukraine,Snacks,Online,M,3/26/2015,122028768,4/21/2015,9879,152.58,97.44,1507337.82,962609.76,544728.06
Europe,Luxembourg,Beverages,Offline,H,11/20/2012,558660209,1/4/2013,8825,47.45,31.79,418746.25,280546.75,138199.50
Middle East and North Africa,Israel,Cereal,Offline,M,2/15/2012,221373498,3/13/2012,8192,205.70,117.11,1685094.40,959365.12,725729.28
Middle East and North Africa,Bahrain,Snacks,Online,M,6/2/2016,119592463,7/3/2016,8922,152.58,97.44,1361318.76,869359.68,491959.08
Central America and the Caribbean,The Bahamas,Office Supplies,Online,C,3/4/2015,883053433,3/30/2015,3989,651.21,524.96,2597676.69,2094065.44,503611.25
Australia and Oceania,Solomon Islands,Baby Food,Online,M,3/16/2010,511805236,4/5/2010,3398,255.28,159.42,867441.44,541709.16,325732.28
Australia and Oceania,East Timor,Household,Online,M,12/23/2011,226209199,1/27/2012,9184,668.27,502.54,6137391.68,4615327.36,1522064.32
Europe,Austria,Meat,Offline,L,1/31/2013,416939151,3/2/2013,415,421.89,364.69,175084.35,151346.35,23738.00
Sub-Saharan Africa,Rwanda,Meat,Online,L,10/5/2014,194981420,11/4/2014,8190,421.89,364.69,3455279.10,2986811.10,468468.00
Sub-Saharan Africa,Guinea,Meat,Online,H,7/5/2015,541634833,8/19/2015,638,421.89,364.69,269165.82,232672.22,36493.60
Asia,Taiwan,Fruits,Offline,C,11/28/2014,258510720,1/17/2015,7922,9.33,6.92,73912.26,54820.24,19092.02
Europe,Finland,Household,Online,L,5/21/2017,917532908,5/28/2017,7232,668.27,502.54,4832928.64,3634369.28,1198559.36
Sub-Saharan Africa,Lesotho,Fruits,Online,H,4/14/2013,110937726,5/30/2013,7793,9.33,6.92,72708.69,53927.56,18781.13
Middle East and North Africa,Israel,Household,Offline,L,12/12/2012,901274001,1/8/2013,5860,668.27,502.54,3916062.20,2944884.40,971177.80
Middle East and North Africa,Azerbaijan,Fruits,Offline,H,8/20/2012,571403062,9/19/2012,9719,9.33,6.92,90678.27,67255.48,23422.79
Sub-Saharan Africa,Cote d'Ivoire,Personal Care,Offline,M,6/18/2013,974498736,7/10/2013,4686,81.73,56.67,382986.78,265555.62,117431.16
Sub-Saharan Africa,Lesotho,Baby Food,Offline,H,1/13/2010,884047353,2/13/2010,8112,255.28,159.42,2070831.36,1293215.04,777616.32
Central America and the Caribbean,Saint Kitts and Nevis ,Household,Offline,C,12/14/2016,943847739,1/8/2017,4375,668.27,502.54,2923681.25,2198612.50,725068.75
Europe,Romania,Clothes,Online,H,1/9/2012,518011224,2/13/2012,9887,109.28,35.84,1080451.36,354350.08,726101.28
Sub-Saharan Africa,Sao Tome and Principe,Meat,Offline,C,10/4/2015,840961635,11/3/2015,8091,421.89,364.69,3413511.99,2950706.79,462805.20
Middle East and North Africa,Tunisia ,Snacks,Online,H,11/17/2011,967435300,12/31/2011,4459,152.58,97.44,680354.22,434484.96,245869.26
North America,Canada,Clothes,Offline,C,9/4/2011,922481048,10/20/2011,1496,109.28,35.84,163482.88,53616.64,109866.24
Europe,Montenegro,Baby Food,Online,C,5/10/2012,351460206,5/30/2012,3740,255.28,159.42,954747.20,596230.80,358516.40
Asia,Taiwan,Personal Care,Offline,M,12/24/2015,770046603,2/3/2016,2757,81.73,56.67,225329.61,156239.19,69090.42
Central America and the Caribbean,Dominica,Baby Food,Offline,M,7/12/2010,614226567,8/23/2010,2146,255.28,159.42,547830.88,342115.32,205715.56
Europe,Andorra,Cereal,Offline,C,7/18/2011,190298926,9/4/2011,2536,205.70,117.11,521655.20,296990.96,224664.24
Europe,Slovenia,Fruits,Offline,H,12/5/2012,324875009,1/19/2013,6589,9.33,6.92,61475.37,45595.88,15879.49
Australia and Oceania,Kiribati,Cereal,Online,L,6/4/2013,114878642,6/14/2013,3998,205.70,117.11,822388.60,468205.78,354182.82
Middle East and North Africa,Lebanon,Snacks,Online,C,11/5/2012,977546155,12/8/2012,6485,152.58,97.44,989481.30,631898.40,357582.90
Europe,Albania,Baby Food,Offline,C,11/8/2015,800426375,12/16/2015,2807,255.28,159.42,716570.96,447491.94,269079.02
Asia,China,Household,Offline,M,1/11/2013,691380631,1/28/2013,3748,668.27,502.54,2504675.96,1883519.92,621156.04
Sub-Saharan Africa,Comoros,Cosmetics,Offline,C,12/15/2014,928582751,2/2/2015,7126,437.20,263.33,3115487.20,1876489.58,1238997.62
Europe,Spain,Office Supplies,Offline,L,7/21/2010,510519063,8/14/2010,2790,651.21,524.96,1816875.90,1464638.40,352237.50
Australia and Oceania,Fiji,Personal Care,Offline,L,4/26/2016,305988395,5/21/2016,7621,81.73,56.67,622864.33,431882.07,190982.26
Europe,Montenegro,Meat,Offline,M,12/13/2011,804102075,1/26/2012,528,421.89,364.69,222757.92,192556.32,30201.60
Sub-Saharan Africa,Sao Tome and Principe,Cereal,Online,H,4/13/2012,764283931,4/25/2012,7454,205.70,117.11,1533287.80,872937.94,660349.86
Sub-Saharan Africa,Swaziland,Cereal,Online,C,7/4/2010,366270291,7/29/2010,6373,205.70,117.11,1310926.10,746342.03,564584.07
Central America and the Caribbean,Trinidad and Tobago,Cosmetics,Offline,M,3/24/2012,760109984,4/9/2012,2291,437.20,263.33,1001625.20,603289.03,398336.17
Middle East and North Africa,Afghanistan,Baby Food,Online,H,7/20/2016,916164338,8/22/2016,2242,255.28,159.42,572337.76,357419.64,214918.12
