Sub-Saharan Africa,Kenya,Vegetables,Offline,C,5/30/2016,739638507,6/24/2016,4325,154.06,90.93,666309.50,393272.25,273037.25
Europe,Moldova ,Meat,Offline,C,1/26/2017,991081655,2/22/2017,1940,421.89,364.69,818466.60,707498.60,110968.00
Asia,China,Office Supplies,Offline,M,5/1/2010,520901572,5/10/2010,5206,651.21,524.96,3390199.26,2732941.76,657257.50
Sub-Saharan Africa,Ethiopia,Cosmetics,Online,L,11/9/2011,493209588,11/11/2011,532,437.20,263.33,232590.40,140091.56,92498.84
Middle East and North Africa,Israel,Cereal,Online,C,11/14/2011,342429530,12/11/2011,1362,205.70,117.11,280163.40,159503.82,120659.58
Sub-Saharan Africa,Malawi,Cereal,Offline,H,10/24/2016,923297727,11/8/2016,3170,205.70,117.11,652069.00,371238.70,280830.30
Europe,Norway,Cereal,Offline,H,4/4/2015,460863006,5/11/2015,8460,205.70,117.11,1740222.00,990750.60,749471.40
Sub-Saharan Africa,Sudan,Beverages,Offline,C,12/25/2011,400486695,1/20/2012,1768,47.45,31.79,83891.60,56204.72,27686.88
Middle East and North Africa,Somalia,Personal Care,Offline,H,8/14/2016,457842624,8/20/2016,4661,81.73,56.67,380943.53,264138.87,116804.66
North America,United States of America,Meat,Offline,M,2/23/2017,868917119,3/8/2017,740,421.89,364.69,312198.60,269870.60,42328.00
Middle East and North Africa,Qatar,Personal Care,Offline,H,12/21/2013,140009009,1/10/2014,632,81.73,56.67,51653.36,35815.44,15837.92
Central America and the Caribbean,El Salvador,Cosmetics,Online,M,2/18/2016,897729623,3/2/2016,7000,437.20,263.33,3060400.00,1843310.00,1217090.00
Europe,Finland,Beverages,Offline,L,10/21/2014,439002788,11/11/2014,9535,47.45,31.79,452435.75,303117.65,149318.10
Asia,Malaysia,Baby Food,Online,M,5/14/2017,181064832,6/12/2017,9962,255.28,159.42,2543099.36,1588142.04,954957.32
Sub-Saharan Africa,The Gambia,Cereal,Offline,L,5/5/2013,711464583,5/21/2013,7035,205.70,117.11,1447099.50,823868.85,623230.65
Europe,Armenia,Cereal,Offline,M,1/11/2016,438063371,2/3/2016,1541,205.70,117.11,316983.70,180466.51,136517.19
Sub-Saharan Africa,Uganda,Vegetables,Online,L,4/14/2013,539035022,5/12/2013,1296,154.06,90.93,199661.76,117845.28,81816.48
Sub-Saharan Africa,Kenya,Snacks,Online,H,10/4/2016,912865865,10/25/2016,6150,152.58,97.44,938367.00,599256.00,339111.00
Europe,Poland,Clothes,Offline,M,8/26/2012,628354728,10/1/2012,2982,109.28,35.84,325872.96,106874.88,218998.08
Europe,Greece,Snacks,Offline,M,12/15/2010,174612939,12/27/2010,704,152.58,97.44,107416.32,68597.76,38818.56
Europe,Denmark,Cosmetics,Online,H,5/10/2011,111064326,6/14/2011,5257,437.20,263.33,2298360.40,1384325.81,914034.59
Asia,Maldives,Fruits,Offline,L,8/13/2014,617445218,9/30/2014,4616,9.33,6.92,43067.28,31942.72,11124.56
Sub-Saharan Africa,Comoros,Beverages,Offline,C,3/13/2011,143804442,4/16/2011,3785,47.45,31.79,179598.25,120325.15,59273.10
Middle East and North Africa,Saudi Arabia,Snacks,Offline,C,5/7/2015,360503327,6/16/2015,9801,152.58,97.44,1495436.58,955009.44,540427.14
Asia,China,Meat,Online,H,11/16/2015,308215701,11/16/2015,6730,421.89,364.69,2839319.70,2454363.70,384956.00
Europe,Iceland,Vegetables,Online,H,3/23/2010,447927892,4/7/2010,672,154.06,90.93,103528.32,61104.96,42423.36
Australia and Oceania,Marshall Islands,Snacks,Offline,L,11/2/2015,410938727,11/20/2015,4756,152.58,97.44,725670.48,463424.64,262245.84
Europe,Bosnia and Herzegovina,Cereal,Offline,L,5/9/2013,348859536,5/21/2013,4144,205.70,117.11,852420.80,485303.84,367116.96
Europe,Latvia,Household,Offline,M,12/28/2010,483614146,1/29/2011,1028,668.27,502.54,686981.56,516611.12,170370.44
Asia,Malaysia,Vegetables,Online,M,6/14/2010,657438886,7/16/2010,9631,154.06,90.93,1483751.86,875746.83,608005.03
Central America and the Caribbean,Antigua and Barbuda ,Meat,Offline,C,9/19/2010,782882583,11/7/2010,1208,421.89,364.69,509643.12,440545.52,69097.60
Australia and Oceania,Solomon Islands,Baby Food,Offline,C,11/2/2011,392806565,12/10/2011,9047,255.28,159.42,2309518.16,1442272.74,867245.42
Sub-Saharan Africa,Sao Tome and Principe,Clothes,Online,M,2/19/2011,890384662,3/29/2011,3463,109.28,35.84,378436.64,124113.92,254322.72
Central America and the Caribbean,Costa Rica,Personal Care,Online,L,8/1/2014,599103200,8/6/2014,6805,81.73,56.67,556172.65,385639.35,170533.30
Australia and Oceania,Nauru,Vegetables,Offline,L,4/9/2010,612761008,5/11/2010,8454,154.06,90.93,1302423.24,768722.22,533701.02
Sub-Saharan Africa,Benin,Personal Care,Offline,L,1/30/2010,745469415,2/23/2010,9821,81.73,56.67,802670.33,556556.07,246114.26
Sub-Saharan Africa,Liberia,Cereal,Offline,C,8/9/2015,881652247,9/4/2015,9347,205.70,117.11,1922677.90,1094627.17,828050.73
Europe,Belgium,Fruits,Online,L,5/4/2014,526045835,6/18/2014,7507,9.33,6.92,70040.31,51948.44,18091.87
North America,Mexico,Meat,Offline,H,10/16/2013,153699004,11/11/2013,1806,421.89,364.69,761933.34,658630.14,103303.20
Sub-Saharan Africa,Guinea,Fruits,Offline,C,12/16/2014,759973084,1/15/2015,1779,9.33,6.92,16598.07,12310.68,4287.39
Central America and the Caribbean,Nicaragua,Beverages,Online,C,2/9/2016,710541903,2/11/2016,3994,47.45,31.79,189515.30,126969.26,62546.04
Central America and the Caribbean,Saint Kitts and Nevis ,Office Supplies,Offline,C,7/31/2016,691391789,8/5/2016,7050,651.21,524.96,4591030.50,3700968.00,890062.50
Sub-Saharan Africa,Cote d'Ivoire,Fruits,Online,H,12/29/2012,558821570,2/5/2013,6576,9.33,6.92,61354.08,45505.92,15848.16
Sub-Saharan Africa,Central African Republic,Cosmetics,Online,M,8/9/2010,689442574,8/20/2010,234,437.20,263.33,102304.80,61619.22,40685.58
Sub-Saharan Africa,Ghana,Vegetables,Online,L,12/10/2011,630178630,1/6/2012,2715,154.06,90.93,418272.90,246874.95,171397.95
Asia,Bhutan,Meat,Offline,C,1/10/2013,448266065,2/27/2013,745,421.89,364.69,314308.05,271694.05,42614.00
Sub-Saharan Africa,Zimbabwe,Household,Online,C,9/29/2014,281253707,10/26/2014,8077,668.27,502.54,5397616.79,4059015.58,1338601.21
Sub-Saharan Africa,Seychelles ,Meat,Offline,L,6/17/2011,787002885,7/15/2011,497,421.89,364.69,209679.33,181250.93,28428.40
Central America and the Caribbean,Guatemala,Personal Care,Offline,H,7/15/2017,893687427,7/21/2017,824,81.73,56.67,67345.52,46696.08,20649.44
Sub-Saharan Africa,Mauritania,Household,Online,H,7/17/2010,949793660,8/15/2010,3905,668.27,502.54,2609594.35,1962418.70,647175.65
Europe,Ukraine,Cosmetics,Offline,H,10/4/2010,474120414,11/23/2010,1621,437.20,263.33,708701.20,426857.93,281843.27
Sub-Saharan Africa,Angola,Office Supplies,Offline,H,10/24/2016,405779016,12/1/2016,7883,651.21,524.96,5133488.43,4138259.68,995228.75
Central America and the Caribbean,Belize,Baby Food,Online,H,1/15/2017,854193294,3/6/2017,3632,255.28,159.42,927176.96,579013.44,348163.52
Europe,Poland,Baby Food,Offline,M,12/26/2015,649099576,12/31/2015,1844,255.28,159.42,470736.32,293970.48,176765.84
Australia and Oceania,Kiribati,Clothes,Offline,H,6/21/2015,490546691,7/5/2015,2522,109.28,35.84,275604.16,90388.48,185215.68
Europe,Spain,Vegetables,Online,M,10/23/2010,698895967,12/9/2010,7702,154.06,90.93,1186570.12,700342.86,486227.26
Asia,Kazakhstan,Clothes,Online,C,4/25/2017,764821231,5/7/2017,6453,109.28,35.84,705183.84,231275.52,473908.32
Europe,France,Beverages,Online,L,7/3/2013,699308812,8/8/2013,9873,47.45,31.79,468473.85,313862.67,154611.18
Central America and the Caribbean,Costa Rica,Snacks,Online,C,1/9/2013,583657538,2/6/2013,6091,152.58,97.44,929364.78,593507.04,335857.74
Sub-Saharan Africa,Liberia,Fruits,Online,M,6/16/2015,119478738,6/29/2015,5268,9.33,6.92,49150.44,36454.56,12695.88
Europe,Norway,Baby Food,Online,M,1/29/2010,878696238,2/2/2010,4598,255.28,159.42,1173777.44,733013.16,440764.28
Sub-Saharan Africa,Swaziland,Meat,Offline,H,7/12/2017,453546369,8/10/2017,3304,421.89,364.69,1393924.56,1204935.76,188988.80
Sub-Saharan Africa,Rwanda,Personal Care,Online,M,4/14/2010,106577956,6/3/2010,7640,81.73,56.67,624417.20,432958.80,191458.40
Australia and Oceania,Kiribati,Meat,Offline,C,11/25/2014,720652329,1/10/2015,5894,421.89,364.69,2486619.66,2149482.86,337136.80
Middle East and North Africa,Israel,Beverages,Online,L,5/4/2017,548943316,6/6/2017,3381,47.45,31.79,160428.45,107481.99,52946.46
Europe,Slovakia,Baby Food,Offline,L,3/18/2012,164937245,4/28/2012,7451,255.28,159.42,1902091.28,1187838.42,714252.86
Middle East and North Africa,Afghanistan,Cereal,Offline,L,2/11/2014,212432944,3/20/2014,2484,205.70,117.11,510958.80,290901.24,220057.56
Europe,France,Vegetables,Offline,H,1/1/2016,955541741,1/3/2016,4890,154.06,90.93,753353.40,444647.70,308705.70
Sub-Saharan Africa,Angola,Beverages,Offline,L,9/2/2015,928687465,9/8/2015,8113,47.45,31.79,384961.85,257912.27,127049.58
Central America and the Caribbean,The Bahamas,Household,Offline,L,12/25/2011,986606442,1/25/2012,7626,668.27,502.54,5096227.02,3832370.04,1263856.98
Sub-Saharan Africa,Tanzania,Clothes,Offline,C,3/25/2016,254347503,5/12/2016,5933,109.28,35.84,648358.24,212638.72,435719.52
Europe,Malta,Beverages,Online,C,6/24/2010,177271974,8/3/2010,7571,47.45,31.79,359243.95,240682.09,118561.86
Europe,Andorra,Baby Food,Offline,L,12/5/2011,471053683,1/5/2012,4108,255.28,159.42,1048690.24,654897.36,393792.88
Europe,Slovenia,Household,Offline,L,2/18/2016,471678960,2/23/2016,9141,668.27,502.54,6108656.07,4593718.14,1514937.93
Europe,Slovakia,Household,Online,C,12/4/2015,485446631,1/12/2016,3301,668.27,502.54,2205959.27,1658884.54,547074.73
Central America and the Caribbean,Costa Rica,Office Supplies,Online,L,10/7/2012,438968026,10/24/2012,9249,651.21,524.96,6023041.29,4855355.04,1167686.25
Europe,Norway,Personal Care,Offline,M,12/24/2012,329166972,1/8/2013,6677,81.73,56.67,545711.21,378385.59,167325.62
Sub-Saharan Africa,Comoros,Vegetables,Online,C,5/19/2016,673279798,6/12/2016,7309,154.06,90.93,1126024.54,664607.37,461417.17
Europe,Estonia,Cosmetics,Online,C,6/24/2012,258855330,7/13/2012,9899,437.20,263.33,4327842.80,2606703.67,1721139.13
Middle East and North Africa,Libya,Cosmetics,Online,H,8/1/2014,193754899,9/11/2014,5235,437.20,263.33,2288742.00,1378532.55,910209.45
Central America and the Caribbean,Cuba,Household,Online,H,7/19/2010,756152331,8/6/2010,1133,668.27,502.54,757149.91,569377.82,187772.09
Central America and the Caribbean,Haiti,Household,Offline,M,1/7/2012,944533956,2/19/2012,7442,668.27,502.54,4973265.34,3739902.68,1233362.66
Sub-Saharan Africa,Rwanda,Vegetables,Offline,L,10/7/2012,727698600,11/22/2012,1042,154.06,90.93,160530.52,94749.06,65781.46
Sub-Saharan Africa,Cote d'Ivoire,Vegetables,Online,M,3/21/2015,594757592,4/9/2015,843,154.06,90.93,129872.58,76653.99,53218.59
Asia,Malaysia,Household,Offline,C,6/27/2011,205134761,8/12/2011,2789,668.27,502.54,1863805.03,1401584.06,462220.97
Central America and the Caribbean,Grenada,Cosmetics,Online,M,6/22/2017,638566434,7/12/2017,4853,437.20,263.33,2121731.60,1277940.49,843791.11
Europe,Malta,Office Supplies,Online,M,1/28/2016,345101439,2/23/2016,2040,651.21,524.96,1328468.40,1070918.40,257550.00
North America,Greenland,Cereal,Offline,M,12/17/2013,995101106,12/27/2013,1385,205.70,117.11,284894.50,162197.35,122697.15
Europe,Denmark,Clothes,Offline,M,2/2/2015,729239261,2/9/2015,6957,109.28,35.84,760260.96,249338.88,510922.08
Asia,Myanmar,Snacks,Offline,L,11/24/2016,908502233,12/8/2016,4854,152.58,97.44,740623.32,472973.76,267649.56
Europe,Russia,Clothes,Online,H,2/12/2014,264188849,3/4/2014,8206,109.28,35.84,896751.68,294103.04,602648.64
Asia,North Korea,Household,Offline,M,2/8/2010,747910439,3/2/2010,2174,668.27,502.54,1452818.98,1092521.96,360297.02
Sub-Saharan Africa,Guinea,Cereal,Offline,H,1/27/2013,781590831,2/5/2013,8950,205.70,117.11,1841015.00,1048134.50,792880.50
Europe,Russia,Beverages,Online,H,2/26/2017,207466351,3/31/2017,2759,47.45,31.79,130914.55,87708.61,43205.94
Europe,Latvia,Office Supplies,Online,C,10/5/2013,738085830,11/7/2013,4854,651.21,524.96,3160973.34,2548155.84,612817.50
Sub-Saharan Africa,Benin,Office Supplies,Online,H,7/5/2010,106310594,7/16/2010,8522,651.21,524.96,5549611.62,4473709.12,1075902.50
Sub-Saharan Africa,Lesotho,Beverages,Offline,L,4/20/2012,615314471,4/30/2012,4081,47.45,31.79,193643.45,129734.99,63908.46
Middle East and North Africa,Egypt,Clothes,Offline,H,7/13/2017,588583791,8/16/2017,3878,109.28,35.84,423787.84,138987.52,284800.32
Central America and the Caribbean,Haiti,Household,Offline,L,4/17/2014,219917380,5/11/2014,7295,668.27,502.54,4875029.65,3666029.30,1209000.35
Sub-Saharan Africa,Madagascar,Vegetables,Offline,C,6/19/2014,223426568,7/27/2014,5741,154.06,90.93,884458.46,522029.13,362429.33
Sub-Saharan Africa,Madagascar,Meat,Offline,M,1/25/2012,483535182,2/12/2012,7660,421.89,364.69,3231677.40,2793525.40,438152.00
Central America and the Caribbean,Dominica,Office Supplies,Online,L,4/26/2017,504979550,5/20/2017,3526,651.21,524.96,2296166.46,1851008.96,445157.50
Europe,Ukraine,Clothes,Online,M,1/1/2015,762808501,1/1/2015,842,109.28,35.84,92013.76,30177.28,61836.48
Sub-Saharan Africa,Nigeria,Snacks,Online,L,9/9/2013,452383363,9/16/2013,9145,152.58,97.44,1395344.10,891088.80,504255.30
Middle East and North Africa,Kuwait,Beverages,Online,H,8/27/2011,639377963,10/7/2011,5003,47.45,31.79,237392.35,159045.37,78346.98
Asia,Taiwan,Fruits,Online,L,10/21/2015,209778630,11/2/2015,7013,9.33,6.92,65431.29,48529.96,16901.33
Europe,United Kingdom,Beverages,Online,M,3/8/2015,819884192,3/29/2015,807,47.45,31.79,38292.15,25654.53,12637.62
Middle East and North Africa,Morocco,Baby Food,Online,M,1/17/2015,146305978,2/15/2015,4045,255.28,159.42,1032607.60,644853.90,387753.70
Europe,Liechtenstein,Personal Care,Online,H,5/10/2010,435967814,6/15/2010,1419,81.73,56.67,115974.87,80414.73,35560.14
Middle East and North Africa,Iraq,Vegetables,Online,H,4/12/2012,856106030,4/18/2012,9654,154.06,90.93,1487295.24,877838.22,609457.02
Asia,China,Vegetables,Online,L,2/14/2014,644269454,3/29/2014,2503,154.06,90.93,385612.18,227597.79,158014.39
Europe,Croatia,Cosmetics,Online,C,4/2/2010,458319413,4/11/2010,5754,437.20,263.33,2515648.80,1515200.82,1000447.98
Sub-Saharan Africa,Mauritania,Personal Care,Offline,H,1/13/2015,126429736,1/24/2015,2223,81.73,56.67,181685.79,125977.41,55708.38
Middle East and North Africa,Iran,Cereal,Offline,H,8/10/2013,897086751,8/24/2013,6760,205.70,117.11,1390532.00,791663.60,598868.40
Europe,Netherlands,Fruits,Offline,C,2/10/2011,489089286,3/5/2011,1243,9.33,6.92,11597.19,8601.56,2995.63
Central America and the Caribbean,Antigua and Barbuda ,Meat,Offline,C,9/28/2013,741548669,10/6/2013,9585,421.89,364.69,4043815.65,3495553.65,548262.00
Sub-Saharan Africa,Nigeria,Cosmetics,Offline,M,5/29/2017,863888728,6/22/2017,2727,437.20,263.33,1192244.40,718100.91,474143.49
Europe,Switzerland,Meat,Online,L,7/5/2011,585845792,8/17/2011,3643,421.89,364.69,1536945.27,1328565.67,208379.60
Middle East and North Africa,Iran,Snacks,Offline,M,1/4/2013,607468688,1/25/2013,2339,152.58,97.44,356884.62,227912.16,128972.46
Europe,Estonia,Cosmetics,Offline,L,3/26/2017,349118745,4/26/2017,850,437.20,263.33,371620.00,223830.50,147789.50
Sub-Saharan Africa,Sudan,Personal Care,Offline,C,10/7/2016,201469790,11/9/2016,8243,81.73,56.67,673700.39,467130.81,206569.58
Central America and the Caribbean,Dominican Republic,Baby Food,Online,C,11/3/2012,175508153,11/3/2012,5617,255.28,159.42,1433907.76,895462.14,538445.62
Central America and the Caribbean,Panama,Vegetables,Offline,H,7/18/2011,352532660,8/31/2011,1103,154.06,90.93,169928.18,100295.79,69632.39
Asia,Malaysia,Office Supplies,Offline,L,6/11/2012,434154641,7/19/2012,4861,651.21,524.96,3165531.81,2551830.56,613701.25
Europe,Georgia,Baby Food,Online,L,5/25/2012,192297923,7/10/2012,4084,255.28,159.42,1042563.52,651071.28,391492.24
Sub-Saharan Africa,Mozambique,Household,Online,L,11/24/2016,819198834,1/8/2017,7994,668.27,502.54,5342150.38,4017304.76,1324845.62
Middle East and North Africa,Oman,Baby Food,Offline,H,7/26/2013,877406203,9/12/2013,2848,255.28,159.42,727037.44,454028.16,273009.28
Middle East and North Africa,Azerbaijan,Meat,Offline,L,10/23/2013,349781358,11/27/2013,6932,421.89,364.69,2924541.48,2528031.08,396510.40
Central America and the Caribbean,Trinidad and Tobago,Household,Offline,L,3/3/2011,189498126,3/23/2011,5561,668.27,502.54,3716249.47,2794624.94,921624.53
Central America and the Caribbean,Honduras,Clothes,Offline,H,5/25/2015,970042836,6/28/2015,6087,109.28,35.84,665187.36,218158.08,447029.28
Europe,Finland,Baby Food,Offline,M,10/19/2010,635214316,12/2/2010,2887,255.28,159.42,736993.36,460245.54,276747.82
Asia,Bhutan,Household,Offline,C,1/17/2013,349123895,2/16/2013,2374,668.27,502.54,1586472.98,1193029.96,393443.02
Middle East and North Africa,Kuwait,Snacks,Offline,C,5/14/2012,446195399,5/27/2012,7989,152.58,97.44,1218961.62,778448.16,440513.46
Europe,Iceland,Meat,Online,H,3/13/2015,881165158,4/7/2015,5207,421.89,364.69,2196781.23,1898940.83,297840.40
Europe,Liechtenstein,Personal Care,Online,C,2/8/2010,779082000,3/17/2010,6532,81.73,56.67,533860.36,370168.44,163691.92
Asia,China,Cereal,Offline,M,1/7/2017,685307252,2/8/2017,6500,205.70,117.11,1337050.00,761215.00,575835.00
Europe,Ireland,Household,Offline,L,4/14/2015,315514743,5/17/2015,6679,668.27,502.54,4463375.33,3356464.66,1106910.67
Europe,Sweden,Cereal,Offline,H,8/4/2015,805690801,8/31/2015,667,205.70,117.11,137201.90,78112.37,59089.53
Sub-Saharan Africa,Mauritania,Baby Food,Online,C,10/10/2010,662134253,11/15/2010,9095,255.28,159.42,2321771.60,1449924.90,871846.70
Central America and the Caribbean,Honduras,Beverages,Offline,H,6/11/2017,711456429,7/29/2017,4622,47.45,31.79,219313.90,146933.38,72380.52
Central America and the Caribbean,Honduras,Office Supplies,Online,L,8/20/2011,950581157,9/28/2011,6943,651.21,524.96,4521351.03,3644797.28,876553.75
Europe,Luxembourg,Clothes,Offline,L,11/14/2015,996744763,12/31/2015,7780,109.28,35.84,850198.40,278835.20,571363.20
Australia and Oceania,Solomon Islands,Office Supplies,Offline,H,2/4/2012,537496078,3/24/2012,5889,651.21,524.96,3834975.69,3091489.44,743486.25
Middle East and North Africa,Jordan,Meat,Offline,H,8/11/2013,680696427,9/16/2013,2054,421.89,364.69,866562.06,749073.26,117488.80
Europe,Croatia,Fruits,Online,H,11/8/2015,804519641,12/15/2015,4095,9.33,6.92,38206.35,28337.40,9868.95
Europe,Sweden,Clothes,Offline,H,4/27/2015,807452046,6/8/2015,1859,109.28,35.84,203151.52,66626.56,136524.96
Europe,Bosnia and Herzegovina,Baby Food,Offline,C,5/11/2013,658292472,6/14/2013,2226,255.28,159.42,568253.28,354868.92,213384.36
Middle East and North Africa,Algeria,Beverages,Online,L,5/20/2012,846152245,5/23/2012,4108,47.45,31.79,194924.60,130593.32,64331.28
Sub-Saharan Africa,South Africa,Office Supplies,Online,C,2/2/2012,130455195,3/8/2012,3446,651.21,524.96,2244069.66,1809012.16,435057.50
Middle East and North Africa,Israel,Fruits,Offline,M,3/26/2013,490937650,4/16/2013,8215,9.33,6.92,76645.95,56847.80,19798.15
Middle East and North Africa,Kuwait,Cereal,Online,H,11/8/2013,377648437,12/26/2013,3419,205.70,117.11,703288.30,400399.09,302889.21
Sub-Saharan Africa,Uganda,Meat,Offline,H,1/18/2013,560948884,1/27/2013,6095,421.89,364.69,2571419.55,2222785.55,348634.00
Sub-Saharan Africa,Central African Republic,Cosmetics,Online,H,10/11/2014,981512820,11/22/2014,310,437.20,263.33,135532.00,81632.30,53899.70
Sub-Saharan Africa,Seychelles ,Meat,Offline,M,6/22/2016,300326573,8/4/2016,2162,421.89,364.69,912126.18,788459.78,123666.40
Asia,Kyrgyzstan,Snacks,Offline,C,11/15/2012,848688971,1/3/2013,4781,152.58,97.44,729484.98,465860.64,263624.34
Sub-Saharan Africa,Senegal,Meat,Offline,H,11/26/2014,978211343,12/6/2014,3329,421.89,364.69,1404471.81,1214053.01,190418.80
Middle East and North Africa,Lebanon,Clothes,Offline,H,8/18/2015,910817515,9/1/2015,9998,109.28,35.84,1092581.44,358328.32,734253.12
Australia and Oceania,Marshall Islands,Household,Online,M,10/4/2016,488743817,10/16/2016,9011,668.27,502.54,6021780.97,4528387.94,1493393.03
Europe,Bosnia and Herzegovina,Office Supplies,Online,H,4/11/2017,524539077,5/26/2017,1624,651.21,524.96,1057565.04,852535.04,205030.00
Europe,Macedonia,Baby Food,Offline,L,3/25/2017,551064622,4/8/2017,1122,255.28,159.42,286424.16,178869.24,107554.92
Sub-Saharan Africa,Liberia,Fruits,Offline,M,12/10/2013,171494281,12/21/2013,7824,9.33,6.92,72997.92,54142.08,18855.84
Sub-Saharan Africa,Namibia,Baby Food,Offline,H,5/18/2013,409314382,6/27/2013,4076,255.28,159.42,1040521.28,649795.92,390725.36
Europe,Denmark,Cosmetics,Offline,C,3/19/2011,558323752,5/3/2011,9260,437.20,263.33,4048472.00,2438435.80,1610036.20
Australia and Oceania,Tonga,Fruits,Offline,M,10/1/2011,432633721,10/30/2011,4787,9.33,6.92,44662.71,33126.04,11536.67
Sub-Saharan Africa,Seychelles ,Baby Food,Offline,M,7/28/2016,816668117,9/6/2016,9099,255.28,159.42,2322792.72,1450562.58,872230.14
Australia and Oceania,Fiji,Snacks,Online,C,3/12/2013,315163266,4/14/2013,2669,152.58,97.44,407236.02,260067.36,147168.66
Central America and the Caribbean,Antigua and Barbuda ,Fruits,Offline,H,9/7/2016,303167998,9/11/2016,3003,9.33,6.92,28017.99,20780.76,7237.23
Australia and Oceania,Samoa ,Personal Care,Offline,L,11/23/2012,876043641,12/6/2012,9636,81.73,56.67,787550.28,546072.12,241478.16
Sub-Saharan Africa,Niger,Cosmetics,Online,C,3/31/2015,399464023,4/7/2015,9136,437.20,263.33,3994259.20,2405782.88,1588476.32
Sub-Saharan Africa,Angola,Cosmetics,Online,L,7/1/2015,459415471,8/18/2015,102,437.20,263.33,44594.40,26859.66,17734.74
Europe,Iceland,Snacks,Online,H,4/8/2010,912196815,5/10/2010,8163,152.58,97.44,1245510.54,795402.72,450107.82
Sub-Saharan Africa,Lesotho,Cereal,Online,M,5/22/2012,334419381,6/15/2012,981,205.70,117.11,201791.70,114884.91,86906.79
Asia,Singapore,Baby Food,Offline,C,10/25/2016,973006999,11/17/2016,3248,255.28,159.42,829149.44,517796.16,311353.28
Europe,Luxembourg,Office Supplies,Offline,L,1/2/2012,195195996,2/15/2012,1688,651.21,524.96,1099242.48,886132.48,213110.00
Middle East and North Africa,Kuwait,Fruits,Offline,L,12/21/2013,838535201,1/27/2014,55,9.33,6.92,513.15,380.60,132.55
Sub-Saharan Africa,Namibia,Cereal,Offline,C,2/2/2017,860885941,2/21/2017,4136,205.70,117.11,850775.20,484366.96,366408.24
Asia,Mongolia,Clothes,Offline,L,1/2/2013,990422046,2/15/2013,6748,109.28,35.84,737421.44,241848.32,495573.12
Central America and the Caribbean,El Salvador,Household,Offline,M,2/23/2017,675629842,3/22/2017,2739,668.27,502.54,1830391.53,1376457.06,453934.47
Europe,Moldova ,Personal Care,Offline,C,12/8/2011,335308158,1/3/2012,3990,81.73,56.67,326102.70,226113.30,99989.40
Europe,Switzerland,Household,Online,L,2/22/2011,908568322,2/28/2011,4412,668.27,502.54,2948407.24,2217206.48,731200.76
Middle East and North Africa,Egypt,Meat,Offline,H,9/4/2010,704834163,10/1/2010,4947,421.89,364.69,2087089.83,1804121.43,282968.40
Central America and the Caribbean,Jamaica,Fruits,Offline,H,1/29/2015,353842008,2/5/2015,8568,9.33,6.92,79939.44,59290.56,20648.88
Europe,San Marino,Cereal,Offline,C,1/11/2011,555640685,1/17/2011,5281,205.70,117.11,1086301.70,618457.91,467843.79
