Europe,Denmark,Meat,Online,C,10/25/2011,982625186,11/11/2011,9483,421.89,364.69,4000782.87,3458355.27,542427.60
Sub-Saharan Africa,Ethiopia,Cereal,Online,M,12/4/2012,961058080,1/6/2013,7297,205.70,117.11,1500992.90,854551.67,646441.23
Sub-Saharan Africa,Angola,Cereal,Offline,M,1/22/2014,270602118,2/12/2014,6035,205.70,117.11,1241399.50,706758.85,534640.65
Asia,Tajikistan,Cosmetics,Offline,H,10/16/2014,412868630,10/21/2014,5857,437.20,263.33,2560680.40,1542323.81,1018356.59
Central America and the Caribbean,Dominica,Vegetables,Offline,M,12/22/2011,259781444,2/9/2012,3957,154.06,90.93,609615.42,359810.01,249805.41
Europe,Latvia,Beverages,Online,H,2/5/2011,103576886,3/5/2011,9557,47.45,31.79,453479.65,303817.03,149662.62
Europe,Armenia,Snacks,Offline,M,12/6/2014,306803786,12/13/2014,8913,152.58,97.44,1359945.54,868482.72,491462.82
Sub-Saharan Africa,Sierra Leone,Fruits,Offline,M,3/1/2012,852323472,3/15/2012,311,9.33,6.92,2901.63,2152.12,749.51
Middle East and North Africa,Iran,Snacks,Offline,L,6/26/2011,893309772,7/12/2011,9068,152.58,97.44,1383595.44,883585.92,500009.52
Asia,Philippines,Clothes,Offline,H,1/25/2015,103249013,3/8/2015,2532,109.28,35.84,276696.96,90746.88,185950.08
Australia and Oceania,Kiribati,Office Supplies,Online,H,10/18/2014,925940024,10/26/2014,5085,651.21,524.96,3311402.85,2669421.60,641981.25
Sub-Saharan Africa,South Sudan,Snacks,Online,M,3/12/2011,925494134,4/29/2011,3136,152.58,97.44,478490.88,305571.84,172919.04
Europe,Spain,Vegetables,Offline,C,3/17/2017,436335170,4/15/2017,128,154.06,90.93,19719.68,11639.04,8080.64
Middle East and North Africa,Yemen,Clothes,Offline,H,7/21/2016,313199460,8/24/2016,1535,109.28,35.84,167744.80,55014.40,112730.40
Asia,Indonesia,Cereal,Offline,C,12/12/2012,581135833,1/15/2013,9862,205.70,117.11,2028613.40,1154938.82,873674.58
Central America and the Caribbean,The Bahamas,Fruits,Online,H,3/5/2011,885505616,3/17/2011,9645,9.33,6.92,89987.85,66743.40,23244.45
Australia and Oceania,Papua New Guinea,Baby Food,Offline,L,4/16/2013,941982638,5/29/2013,2450,255.28,159.42,625436.00,390579.00,234857.00
Europe,Bosnia and Herzegovina,Cereal,Online,M,11/5/2014,986553227,11/15/2014,1878,205.70,117.11,386304.60,219932.58,166372.02
Australia and Oceania,Solomon Islands,Cereal,Online,M,4/1/2016,425516211,5/11/2016,8558,205.70,117.11,1760380.60,1002227.38,758153.22
Europe,Bulgaria,Personal Care,Offline,M,5/23/2011,985482919,6/8/2011,5150,81.73,56.67,420909.50,291850.50,129059.00
Australia and Oceania,Tuvalu,Cereal,Online,L,3/2/2014,863377177,3/19/2014,1348,205.70,117.11,277283.60,157864.28,119419.32
Central America and the Caribbean,Jamaica,Baby Food,Online,C,10/23/2016,576435315,11/23/2016,8874,255.28,159.42,2265354.72,1414693.08,850661.64
Middle East and North Africa,Iraq,Personal Care,Online,L,6/1/2016,712206161,7/5/2016,6485,81.73,56.67,530019.05,367504.95,162514.10
North America,Mexico,Cereal,Offline,L,2/20/2011,578551042,3/9/2011,4965,205.70,117.11,1021300.50,581451.15,439849.35
Australia and Oceania,Samoa ,Snacks,Offline,M,7/21/2011,453643786,7/30/2011,2132,152.58,97.44,325300.56,207742.08,117558.48
Central America and the Caribbean,Jamaica,Household,Online,C,2/28/2014,235970723,3/1/2014,7836,668.27,502.54,5236563.72,3937903.44,1298660.28
Asia,Japan,Snacks,Offline,H,9/27/2012,794330680,10/22/2012,8955,152.58,97.44,1366353.90,872575.20,493778.70
Sub-Saharan Africa,Angola,Cereal,Online,L,4/10/2017,817834985,5/2/2017,4401,205.70,117.11,905285.70,515401.11,389884.59
Europe,Croatia,Vegetables,Offline,C,4/25/2012,865907466,5/21/2012,116,154.06,90.93,17870.96,10547.88,7323.08
Sub-Saharan Africa,Republic of the Congo,Office Supplies,Offline,C,10/5/2013,218284451,11/5/2013,4075,651.21,524.96,2653680.75,2139212.00,514468.75
Australia and Oceania,Papua New Guinea,Baby Food,Offline,M,1/31/2012,925014770,2/20/2012,1281,255.28,159.42,327013.68,204217.02,122796.66
Asia,Maldives,Household,Offline,M,12/12/2013,156459748,1/22/2014,8771,668.27,502.54,5861396.17,4407778.34,1453617.83
Europe,Moldova ,Baby Food,Online,L,9/28/2015,553293216,10/25/2015,613,255.28,159.42,156486.64,97724.46,58762.18
Europe,Belgium,Office Supplies,Online,M,11/26/2014,776501500,12/23/2014,2904,651.21,524.96,1891113.84,1524483.84,366630.00
Europe,Hungary,Vegetables,Online,L,9/25/2013,457383430,10/23/2013,8776,154.06,90.93,1352030.56,798001.68,554028.88
Middle East and North Africa,Jordan,Cereal,Offline,H,8/5/2015,647550332,9/3/2015,3388,205.70,117.11,696911.60,396768.68,300142.92
Sub-Saharan Africa,Republic of the Congo,Snacks,Online,H,7/19/2013,668926036,8/6/2013,8934,152.58,97.44,1363149.72,870528.96,492620.76
Sub-Saharan Africa,Liberia,Snacks,Offline,M,11/15/2016,363746869,1/2/2017,9637,152.58,97.44,1470413.46,939029.28,531384.18
Central America and the Caribbean,Saint Vincent and the Grenadines,Cereal,Online,C,12/25/2016,544561660,12/30/2016,6751,205.70,117.11,1388680.70,790609.61,598071.09
Europe,Lithuania,Personal Care,Online,L,12/4/2013,744231736,1/19/2014,3564,81.73,56.67,291285.72,201971.88,89313.84
Central America and the Caribbean,Dominica,Fruits,Offline,C,8/6/2012,565930926,8/15/2012,392,9.33,6.92,3657.36,2712.64,944.72
Central America and the Caribbean,Dominican Republic,Beverages,Online,L,5/24/2011,133145558,5/24/2011,9584,47.45,31.79,454760.80,304675.36,150085.44
Middle East and North Africa,Morocco,Office Supplies,Offline,H,7/21/2013,539674460,8/1/2013,520,651.21,524.96,338629.20,272979.20,65650.00
Asia,Uzbekistan,Vegetables,Offline,H,10/24/2015,699628961,12/12/2015,4612,154.06,90.93,710524.72,419369.16,291155.56
Europe,Netherlands,Vegetables,Online,L,3/8/2012,497432887,3/14/2012,300,154.06,90.93,46218.00,27279.00,18939.00
Asia,Singapore,Beverages,Online,M,11/22/2012,337822568,1/4/2013,8060,47.45,31.79,382447.00,256227.40,126219.60
Europe,Romania,Personal Care,Offline,M,4/19/2010,695846831,4/21/2010,5395,81.73,56.67,440933.35,305734.65,135198.70
Sub-Saharan Africa,Lesotho,Personal Care,Online,L,12/18/2012,766867005,2/2/2013,1843,81.73,56.67,150628.39,104442.81,46185.58
Sub-Saharan Africa,Central African Republic,Office Supplies,Online,M,8/6/2011,716556918,8/25/2011,3970,651.21,524.96,2585303.70,2084091.20,501212.50
Sub-Saharan Africa,Eritrea,Baby Food,Online,L,2/4/2013,330902898,3/9/2013,376,255.28,159.42,95985.28,59941.92,36043.36
Sub-Saharan Africa,Mozambique,Snacks,Offline,C,2/1/2014,366203773,3/11/2014,6689,152.58,97.44,1020607.62,651776.16,368831.46
Sub-Saharan Africa,The Gambia,Personal Care,Offline,H,4/1/2012,299070870,5/15/2012,571,81.73,56.67,46667.83,32358.57,14309.26
Sub-Saharan Africa,The Gambia,Personal Care,Online,M,2/13/2010,576428020,2/16/2010,6715,81.73,56.67,548816.95,380539.05,168277.90
Sub-Saharan Africa,Uganda,Meat,Offline,H,4/16/2011,365511548,5/15/2011,1844,421.89,364.69,777965.16,672488.36,105476.80
Sub-Saharan Africa,Burundi,Fruits,Offline,L,8/20/2016,703870284,9/12/2016,9713,9.33,6.92,90622.29,67213.96,23408.33
Europe,Romania,Personal Care,Online,L,12/16/2012,449365556,12/17/2012,6109,81.73,56.67,499288.57,346197.03,153091.54
Asia,Cambodia,Cosmetics,Online,M,8/15/2014,330171191,9/2/2014,3847,437.20,263.33,1681908.40,1013030.51,668877.89
Asia,Bangladesh,Meat,Offline,M,5/2/2014,694773519,6/10/2014,7778,421.89,364.69,3281460.42,2836558.82,444901.60
Europe,Norway,Fruits,Offline,M,3/27/2017,161971366,4/14/2017,9781,9.33,6.92,91256.73,67684.52,23572.21
Europe,Bosnia and Herzegovina,Household,Online,H,5/18/2014,570876061,6/14/2014,3768,668.27,502.54,2518041.36,1893570.72,624470.64
Sub-Saharan Africa,Tanzania,Fruits,Online,L,10/25/2016,230911433,11/14/2016,679,9.33,6.92,6335.07,4698.68,1636.39
Europe,Monaco,Fruits,Online,M,12/13/2013,671813809,1/1/2014,3490,9.33,6.92,32561.70,24150.80,8410.90
North America,Greenland,Snacks,Offline,M,3/4/2015,793632018,4/4/2015,2205,152.58,97.44,336438.90,214855.20,121583.70
Sub-Saharan Africa,Cameroon,Cosmetics,Offline,C,10/19/2015,916727387,11/15/2015,8861,437.20,263.33,3874029.20,2333367.13,1540662.07
Sub-Saharan Africa,Liberia,Fruits,Offline,H,12/31/2015,531773746,1/19/2016,2523,9.33,6.92,23539.59,17459.16,6080.43
Central America and the Caribbean,Honduras,Baby Food,Online,L,12/30/2016,549757421,1/27/2017,4292,255.28,159.42,1095661.76,684230.64,411431.12
Europe,Finland,Office Supplies,Offline,L,4/24/2017,151977241,5/11/2017,2298,651.21,524.96,1496480.58,1206358.08,290122.50
Asia,China,Fruits,Online,M,7/6/2016,840044534,7/16/2016,6700,9.33,6.92,62511.00,46364.00,16147.00
Asia,Taiwan,Fruits,Offline,C,6/15/2011,585883128,7/6/2011,4692,9.33,6.92,43776.36,32468.64,11307.72
Australia and Oceania,Nauru,Baby Food,Online,C,3/14/2015,581729352,4/8/2015,5497,255.28,159.42,1403274.16,876331.74,526942.42
Europe,Andorra,Cosmetics,Offline,H,5/16/2015,290132033,6/22/2015,5371,437.20,263.33,2348201.20,1414345.43,933855.77
Sub-Saharan Africa,Republic of the Congo,Cosmetics,Online,M,10/22/2015,593952500,11/26/2015,2599,437.20,263.33,1136282.80,684394.67,451888.13
Middle East and North Africa,Yemen,Meat,Offline,C,1/17/2010,646364581,2/20/2010,2498,421.89,364.69,1053881.22,910995.62,142885.60
Sub-Saharan Africa,Sao Tome and Principe,Vegetables,Online,M,5/31/2015,120854604,6/15/2015,2418,154.06,90.93,372517.08,219868.74,152648.34
Sub-Saharan Africa,Gabon,Fruits,Offline,C,3/19/2016,561221396,5/5/2016,6738,9.33,6.92,62865.54,46626.96,16238.58
Middle East and North Africa,Bahrain,Cereal,Offline,M,12/22/2012,431576287,12/28/2012,1869,205.70,117.11,384453.30,218878.59,165574.71
Sub-Saharan Africa,Angola,Cosmetics,Online,H,1/25/2011,966343104,2/11/2011,1254,437.20,263.33,548248.80,330215.82,218032.98
Sub-Saharan Africa,Comoros,Office Supplies,Offline,C,12/4/2016,320258176,12/13/2016,366,651.21,524.96,238342.86,192135.36,46207.50
Middle East and North Africa,Egypt,Snacks,Offline,C,7/22/2011,318370330,7/25/2011,1710,152.58,97.44,260911.80,166622.40,94289.40
Sub-Saharan Africa,Lesotho,Fruits,Online,L,11/16/2014,606040894,12/22/2014,9823,9.33,6.92,91648.59,67975.16,23673.43
Sub-Saharan Africa,Central African Republic,Personal Care,Online,C,10/21/2013,898943698,11/17/2013,6272,81.73,56.67,512610.56,355434.24,157176.32
Australia and Oceania,Marshall Islands,Vegetables,Online,C,6/19/2011,533065068,7/1/2011,4654,154.06,90.93,716995.24,423188.22,293807.02
Australia and Oceania,Fiji,Fruits,Offline,M,10/31/2015,714703834,11/17/2015,5602,9.33,6.92,52266.66,38765.84,13500.82
Australia and Oceania,Solomon Islands,Beverages,Offline,H,3/25/2013,470471322,4/23/2013,1774,47.45,31.79,84176.30,56395.46,27780.84
Sub-Saharan Africa,Lesotho,Snacks,Online,C,7/20/2017,697291362,8/10/2017,2864,152.58,97.44,436989.12,279068.16,157920.96
Australia and Oceania,Federated States of Micronesia,Fruits,Online,C,6/16/2013,112400281,7/21/2013,596,9.33,6.92,5560.68,4124.32,1436.36
Europe,Netherlands,Clothes,Offline,M,3/10/2013,203346908,4/24/2013,3724,109.28,35.84,406958.72,133468.16,273490.56
Middle East and North Africa,Algeria,Fruits,Online,C,11/24/2014,277992570,1/7/2015,3034,9.33,6.92,28307.22,20995.28,7311.94
Europe,Denmark,Fruits,Offline,H,1/8/2014,614511096,1/16/2014,6344,9.33,6.92,59189.52,43900.48,15289.04
Asia,Vietnam,Personal Care,Online,L,8/16/2014,211388814,9/17/2014,3502,81.73,56.67,286218.46,198458.34,87760.12
Asia,Tajikistan,Office Supplies,Offline,L,6/28/2010,837424552,8/12/2010,1389,651.21,524.96,904530.69,729169.44,175361.25
Sub-Saharan Africa,Republic of the Congo,Personal Care,Offline,C,8/8/2011,281729638,9/16/2011,8915,81.73,56.67,728622.95,505213.05,223409.90
Sub-Saharan Africa,Eritrea,Baby Food,Offline,H,1/29/2010,903727900,3/17/2010,2023,255.28,159.42,516431.44,322506.66,193924.78
Australia and Oceania,East Timor,Office Supplies,Offline,C,4/3/2014,183155667,4/16/2014,8687,651.21,524.96,5657061.27,4560327.52,1096733.75
Europe,Greece,Meat,Online,H,8/5/2014,170061767,8/28/2014,3911,421.89,364.69,1650011.79,1426302.59,223709.20
Asia,Laos,Beverages,Offline,M,3/13/2010,734807527,4/3/2010,4731,47.45,31.79,224485.95,150398.49,74087.46
Europe,Malta,Vegetables,Online,M,8/2/2012,918066775,9/14/2012,5215,154.06,90.93,803422.90,474199.95,329222.95
Sub-Saharan Africa,Chad,Beverages,Online,M,8/22/2011,280825841,9/28/2011,1462,47.45,31.79,69371.90,46476.98,22894.92
Central America and the Caribbean,Cuba,Vegetables,Online,M,3/22/2017,254383552,4/30/2017,6601,154.06,90.93,1016950.06,600228.93,416721.13
Central America and the Caribbean,Jamaica,Household,Online,H,7/20/2017,990351235,9/7/2017,5793,668.27,502.54,3871288.11,2911214.22,960073.89
Sub-Saharan Africa,Guinea-Bissau,Office Supplies,Offline,M,4/6/2013,910652720,4/10/2013,1232,651.21,524.96,802290.72,646750.72,155540.00
Sub-Saharan Africa,Sudan,Office Supplies,Offline,L,8/22/2013,757524335,8/30/2013,7139,651.21,524.96,4648988.19,3747689.44,901298.75
Middle East and North Africa,Iraq,Baby Food,Offline,H,2/2/2010,443514907,3/24/2010,4772,255.28,159.42,1218196.16,760752.24,457443.92
Sub-Saharan Africa,Lesotho,Baby Food,Offline,M,3/26/2010,401485764,4/25/2010,7414,255.28,159.42,1892645.92,1181939.88,710706.04
Middle East and North Africa,Morocco,Meat,Online,L,5/26/2011,234610736,7/6/2011,5385,421.89,364.69,2271877.65,1963855.65,308022.00
Sub-Saharan Africa,South Africa,Cereal,Offline,L,12/22/2011,966376149,1/29/2012,1032,205.70,117.11,212282.40,120857.52,91424.88
Central America and the Caribbean,The Bahamas,Snacks,Online,M,3/17/2015,990580832,3/30/2015,3736,152.58,97.44,570038.88,364035.84,206003.04
Australia and Oceania,Nauru,Cereal,Offline,C,4/3/2010,121336114,4/25/2010,4907,205.70,117.11,1009369.90,574658.77,434711.13
Asia,Vietnam,Clothes,Offline,L,11/8/2013,943065822,11/17/2013,2988,109.28,35.84,326528.64,107089.92,219438.72
Asia,Maldives,Cosmetics,Online,L,7/4/2013,260506284,8/5/2013,8453,437.20,263.33,3695651.60,2225928.49,1469723.11
Asia,Turkmenistan,Beverages,Offline,M,9/18/2016,348706328,10/25/2016,8806,47.45,31.79,417844.70,279942.74,137901.96
North America,United States of America,Fruits,Online,C,11/26/2016,403027284,12/29/2016,3584,9.33,6.92,33438.72,24801.28,8637.44
Australia and Oceania,New Zealand,Meat,Offline,H,5/6/2012,589142978,5/22/2012,9354,421.89,364.69,3946359.06,3411310.26,535048.80
Sub-Saharan Africa,Uganda,Snacks,Offline,C,7/10/2017,693039739,8/29/2017,4714,152.58,97.44,719262.12,459332.16,259929.96
Europe,Bosnia and Herzegovina,Personal Care,Online,L,11/28/2013,571016395,12/28/2013,5295,81.73,56.67,432760.35,300067.65,132692.70
Australia and Oceania,New Zealand,Personal Care,Offline,M,4/30/2014,599684274,5/20/2014,8758,81.73,56.67,715791.34,496315.86,219475.48
Asia,Mongolia,Beverages,Online,H,9/27/2013,325967204,10/18/2013,9794,47.45,31.79,464725.30,311351.26,153374.04
Sub-Saharan Africa,The Gambia,Office Supplies,Online,C,9/30/2015,717101514,11/16/2015,5128,651.21,524.96,3339404.88,2691994.88,647410.00
Europe,San Marino,Baby Food,Online,C,8/24/2013,110636031,10/12/2013,8515,255.28,159.42,2173709.20,1357461.30,816247.90
Central America and the Caribbean,Guatemala,Vegetables,Online,L,12/15/2016,964432084,1/27/2017,5740,154.06,90.93,884304.40,521938.20,362366.20
Sub-Saharan Africa,Zambia,Cosmetics,Online,C,4/29/2017,406663501,5/31/2017,9622,437.20,263.33,4206738.40,2533761.26,1672977.14
Asia,North Korea,Baby Food,Online,C,1/13/2015,585816609,2/15/2015,5008,255.28,159.42,1278442.24,798375.36,480066.88
Asia,Kyrgyzstan,Office Supplies,Online,L,3/22/2015,120690238,3/23/2015,3778,651.21,524.96,2460271.38,1983298.88,476972.50
Sub-Saharan Africa,Swaziland,Clothes,Online,H,7/6/2016,850395715,7/13/2016,9845,109.28,35.84,1075861.60,352844.80,723016.80
Sub-Saharan Africa,Senegal,Meat,Offline,M,10/26/2014,184356868,10/30/2014,4149,421.89,364.69,1750421.61,1513098.81,237322.80
Middle East and North Africa,Iran,Snacks,Online,H,9/5/2014,552310025,9/20/2014,9665,152.58,97.44,1474685.70,941757.60,532928.10
Europe,Portugal,Baby Food,Online,C,5/7/2010,854304015,6/23/2010,6397,255.28,159.42,1633026.16,1019809.74,613216.42
Middle East and North Africa,Morocco,Cereal,Online,M,4/13/2012,510700166,5/4/2012,6383,205.70,117.11,1312983.10,747513.13,565469.97
Europe,Croatia,Cosmetics,Offline,L,1/30/2013,812172305,3/20/2013,8688,437.20,263.33,3798393.60,2287811.04,1510582.56
Central America and the Caribbean,Antigua and Barbuda ,Cosmetics,Offline,M,12/21/2013,869706761,12/22/2013,4412,437.20,263.33,1928926.40,1161811.96,767114.44
Asia,Myanmar,Baby Food,Offline,H,6/18/2013,764602363,7/30/2013,1685,255.28,159.42,430146.80,268622.70,161524.10
Australia and Oceania,Tuvalu,Meat,Offline,H,2/18/2011,198470437,4/3/2011,668,421.89,364.69,281822.52,243612.92,38209.60
Sub-Saharan Africa,Chad,Vegetables,Online,L,5/29/2011,743234813,6/19/2011,8552,154.06,90.93,1317521.12,777633.36,539887.76
Central America and the Caribbean,Cuba,Cosmetics,Offline,L,3/14/2012,891131818,5/3/2012,4563,437.20,263.33,1994943.60,1201574.79,793368.81
Europe,Finland,Household,Online,H,4/14/2016,104710280,5/28/2016,4954,668.27,502.54,3310609.58,2489583.16,821026.42
Central America and the Caribbean,Honduras,Cosmetics,Online,L,5/8/2012,166831529,6/9/2012,8012,437.20,263.33,3502846.40,2109799.96,1393046.44
Europe,Malta,Fruits,Online,M,8/27/2016,230669391,9/26/2016,9054,9.33,6.92,84473.82,62653.68,21820.14
Sub-Saharan Africa,Benin,Cosmetics,Offline,H,3/24/2016,869710195,4/10/2016,5428,437.20,263.33,2373121.60,1429355.24,943766.36
Central America and the Caribbean,Nicaragua,Cosmetics,Offline,C,7/13/2010,927752768,7/24/2010,1516,437.20,263.33,662795.20,399208.28,263586.92
Europe,Switzerland,Meat,Online,L,3/24/2015,668908441,5/7/2015,3727,421.89,364.69,1572384.03,1359199.63,213184.40
Sub-Saharan Africa,Sudan,Cosmetics,Offline,C,12/21/2012,427601039,1/23/2013,5505,437.20,263.33,2406786.00,1449631.65,957154.35
Middle East and North Africa,Morocco,Fruits,Offline,C,3/15/2010,158566892,3/27/2010,2322,9.33,6.92,21664.26,16068.24,5596.02
Europe,Greece,Clothes,Offline,M,8/20/2010,786854827,8/22/2010,6684,109.28,35.84,730427.52,239554.56,490872.96
Asia,Malaysia,Meat,Online,L,6/24/2011,157826173,7/31/2011,3127,421.89,364.69,1319250.03,1140385.63,178864.40
Europe,Slovakia,Fruits,Offline,H,10/17/2014,687154757,11/25/2014,3218,9.33,6.92,30023.94,22268.56,7755.38
Central America and the Caribbean,Saint Kitts and Nevis ,Clothes,Offline,C,2/17/2016,810826909,3/31/2016,556,109.28,35.84,60759.68,19927.04,40832.64
Australia and Oceania,Marshall Islands,Household,Offline,C,11/21/2015,835141456,12/15/2015,5770,668.27,502.54,3855917.90,2899655.80,956262.10
Sub-Saharan Africa,Comoros,Meat,Online,H,7/17/2015,686709725,8/5/2015,1523,421.89,364.69,642538.47,555422.87,87115.60
Central America and the Caribbean,Saint Lucia,Clothes,Online,M,11/1/2013,362455546,11/4/2013,7506,109.28,35.84,820255.68,269015.04,551240.64
Europe,Estonia,Snacks,Offline,H,7/30/2010,379615247,8/15/2010,5442,152.58,97.44,830340.36,530268.48,300071.88
Sub-Saharan Africa,Guinea-Bissau,Cereal,Offline,H,6/8/2010,425737655,7/13/2010,4088,205.70,117.11,840901.60,478745.68,362155.92
Sub-Saharan Africa,Mozambique,Household,Online,L,7/24/2011,708684098,9/11/2011,4228,668.27,502.54,2825445.56,2124739.12,700706.44
Sub-Saharan Africa,Gabon,Snacks,Offline,L,12/17/2016,606628406,1/23/2017,3681,152.58,97.44,561646.98,358676.64,202970.34
Sub-Saharan Africa,Democratic Republic of the Congo,Household,Online,L,7/24/2015,918056905,9/3/2015,2294,668.27,502.54,1533011.38,1152826.76,380184.62
Middle East and North Africa,Yemen,Cosmetics,Online,M,4/13/2016,711768424,5/25/2016,6949,437.20,263.33,3038102.80,1829880.17,1208222.63
Sub-Saharan Africa,Namibia,Fruits,Offline,L,12/21/2013,476874291,1/23/2014,6555,9.33,6.92,61158.15,45360.60,15797.55
Middle East and North Africa,Qatar,Snacks,Online,L,11/21/2015,772798335,1/5/2016,7055,152.58,97.44,1076451.90,687439.20,389012.70
Middle East and North Africa,Kuwait,Meat,Online,M,3/22/2015,879276883,4/15/2015,6424,421.89,364.69,2710221.36,2342768.56,367452.80
Sub-Saharan Africa,Namibia,Fruits,Online,L,1/2/2010,146358764,1/5/2010,9665,9.33,6.92,90174.45,66881.80,23292.65
Asia,Thailand,Meat,Offline,L,6/28/2014,244405305,7/27/2014,3816,421.89,364.69,1609932.24,1391657.04,218275.20
Europe,San Marino,Snacks,Offline,L,6/24/2017,214090335,7/31/2017,2943,152.58,97.44,449042.94,286765.92,162277.02
Middle East and North Africa,Bahrain,Household,Online,L,6/3/2016,516400182,6/27/2016,3144,668.27,502.54,2101040.88,1579985.76,521055.12
Sub-Saharan Africa,Seychelles ,Meat,Offline,L,8/11/2013,782633674,9/7/2013,7551,421.89,364.69,3185691.39,2753774.19,431917.20
Asia,Tajikistan,Meat,Online,M,5/29/2012,264402139,7/15/2012,1323,421.89,364.69,558160.47,482484.87,75675.60
Sub-Saharan Africa,Togo,Cereal,Offline,L,6/15/2013,983629405,7/4/2013,6654,205.70,117.11,1368727.80,779249.94,589477.86
Asia,Japan,Fruits,Offline,H,11/17/2010,982551801,1/4/2011,7767,9.33,6.92,72466.11,53747.64,18718.47
Sub-Saharan Africa,Guinea,Cosmetics,Online,C,3/29/2011,173718154,4/19/2011,5917,437.20,263.33,2586912.40,1558123.61,1028788.79
Middle East and North Africa,Pakistan,Household,Offline,H,8/3/2014,789989793,9/14/2014,4390,668.27,502.54,2933705.30,2206150.60,727554.70
Sub-Saharan Africa,Uganda,Beverages,Offline,C,9/2/2010,634540545,9/3/2010,3503,47.45,31.79,166217.35,111360.37,54856.98
Middle East and North Africa,Oman,Meat,Offline,H,1/11/2013,730856740,1/14/2013,5605,421.89,364.69,2364693.45,2044087.45,320606.00
Australia and Oceania,Papua New Guinea,Office Supplies,Offline,H,5/2/2017,372737205,6/14/2017,77,651.21,524.96,50143.17,40421.92,9721.25
Sub-Saharan Africa,Niger,Cereal,Offline,C,9/29/2012,274293267,10/22/2012,8328,205.70,117.11,1713069.60,975292.08,737777.52
Sub-Saharan Africa,Tanzania,Office Supplies,Offline,C,12/30/2015,319948756,2/8/2016,8802,651.21,524.96,5731950.42,4620697.92,1111252.50
Asia,Taiwan,Household,Offline,M,8/4/2014,914440000,9/23/2014,1972,668.27,502.54,1317828.44,991008.88,326819.56
Sub-Saharan Africa,Senegal,Office Supplies,Online,M,1/13/2016,732815825,3/3/2016,5342,651.21,524.96,3478763.82,2804336.32,674427.50
Europe,Greece,Baby Food,Offline,L,9/29/2013,770437562,11/17/2013,8450,255.28,159.42,2157116.00,1347099.00,810017.00
Europe,Armenia,Snacks,Offline,H,7/28/2013,292979037,9/9/2013,7863,152.58,97.44,1199736.54,766170.72,433565.82
Asia,Uzbekistan,Beverages,Online,M,11/7/2014,886426579,12/21/2014,2178,47.45,31.79,103346.10,69238.62,34107.48
Sub-Saharan Africa,Rwanda,Personal Care,Online,C,3/15/2014,607079017,3/15/2014,7027,81.73,56.67,574316.71,398220.09,176096.62
Middle East and North Africa,Pakistan,Household,Offline,H,11/16/2016,731547677,12/11/2016,69,668.27,502.54,46110.63,34675.26,11435.37
Europe,Russia,Office Supplies,Offline,M,4/6/2010,806756389,4/24/2010,5998,651.21,524.96,3905957.58,3148710.08,757247.50
